state,date,sex,ethnicity,abs
Putrajaya,01/01/2017,female,bumi_malay,100
Putrajaya,01/01/2017,male,bumi_malay,112
Putrajaya,01/01/2018,female,bumi_malay,94
Putrajaya,01/01/2018,male,bumi_malay,113
Putrajaya,01/01/2019,female,bumi_malay,90
Putrajaya,01/01/2019,male,bumi_malay,107
Putrajaya,01/01/2020,female,bumi_malay,86
Putrajaya,01/01/2020,male,bumi_malay,112
Putrajaya,01/01/2021,female,bumi_malay,102
Putrajaya,01/01/2021,male,bumi_malay,144
Putrajaya,01/01/2022,female,bumi_malay,102
Putrajaya,01/01/2022,male,bumi_malay,128
Putrajaya,01/01/2023,female,bumi_malay,114
Putrajaya,01/01/2023,male,bumi_malay,151
Johor,01/01/2000,both,bumi_other,44
Johor,01/01/2001,both,bumi_other,60
Johor,01/01/2002,both,bumi_other,63
Johor,01/01/2003,both,bumi_other,84
Johor,01/01/2004,both,bumi_other,84
Johor,01/01/2005,both,bumi_other,86
Johor,01/01/2006,both,bumi_other,92
Johor,01/01/2007,both,bumi_other,129
Johor,01/01/2008,both,bumi_other,139
Johor,01/01/2009,both,bumi_other,115
Johor,01/01/2010,both,bumi_other,127
Johor,01/01/2011,both,bumi_other,114
Johor,01/01/2012,both,bumi_other,142
Johor,01/01/2013,both,bumi_other,143
Johor,01/01/2014,both,bumi_other,145
Johor,01/01/2015,both,bumi_other,165
Johor,01/01/2016,both,bumi_other,176
Johor,01/01/2017,both,bumi_other,193
Johor,01/01/2018,both,bumi_other,173
Johor,01/01/2019,both,bumi_other,189
Johor,01/01/2020,both,bumi_other,230
Johor,01/01/2021,both,bumi_other,330
Johor,01/01/2022,both,bumi_other,257
Johor,01/01/2023,both,bumi_other,224
Kedah,01/01/2000,both,bumi_other,8
Kedah,01/01/2001,both,bumi_other,7
Kedah,01/01/2002,both,bumi_other,7
Kedah,01/01/2003,both,bumi_other,7
Kedah,01/01/2004,both,bumi_other,9
Kedah,01/01/2005,both,bumi_other,17
Kedah,01/01/2006,both,bumi_other,10
Kedah,01/01/2007,both,bumi_other,16
Kedah,01/01/2008,both,bumi_other,17
Kedah,01/01/2009,both,bumi_other,9
Kedah,01/01/2010,both,bumi_other,11
Kedah,01/01/2011,both,bumi_other,6
Kedah,01/01/2012,both,bumi_other,8
Kedah,01/01/2013,both,bumi_other,8
Kedah,01/01/2014,both,bumi_other,4
Kedah,01/01/2015,both,bumi_other,11
Kedah,01/01/2016,both,bumi_other,15
Kedah,01/01/2017,both,bumi_other,9
Kedah,01/01/2018,both,bumi_other,16
Kedah,01/01/2019,both,bumi_other,12
Kedah,01/01/2020,both,bumi_other,11
Kedah,01/01/2021,both,bumi_other,16
Kedah,01/01/2022,both,bumi_other,17
Kedah,01/01/2023,both,bumi_other,15
Kelantan,01/01/2000,both,bumi_other,103
Kelantan,01/01/2001,both,bumi_other,84
Kelantan,01/01/2002,both,bumi_other,103
Kelantan,01/01/2003,both,bumi_other,78
Kelantan,01/01/2004,both,bumi_other,122
Kelantan,01/01/2005,both,bumi_other,142
Kelantan,01/01/2006,both,bumi_other,121
Kelantan,01/01/2007,both,bumi_other,97
Kelantan,01/01/2008,both,bumi_other,117
Kelantan,01/01/2009,both,bumi_other,97
Kelantan,01/01/2010,both,bumi_other,81
Kelantan,01/01/2011,both,bumi_other,91
Kelantan,01/01/2012,both,bumi_other,88
Kelantan,01/01/2013,both,bumi_other,93
Kelantan,01/01/2014,both,bumi_other,92
Kelantan,01/01/2015,both,bumi_other,71
Kelantan,01/01/2016,both,bumi_other,95
Kelantan,01/01/2017,both,bumi_other,102
Kelantan,01/01/2018,both,bumi_other,118
Kelantan,01/01/2019,both,bumi_other,112
Kelantan,01/01/2020,both,bumi_other,84
Kelantan,01/01/2021,both,bumi_other,119
Kelantan,01/01/2022,both,bumi_other,120
Kelantan,01/01/2023,both,bumi_other,109
Melaka,01/01/2000,both,bumi_other,8
Melaka,01/01/2001,both,bumi_other,11
Melaka,01/01/2002,both,bumi_other,9
Melaka,01/01/2003,both,bumi_other,20
Melaka,01/01/2004,both,bumi_other,20
Melaka,01/01/2005,both,bumi_other,14
Melaka,01/01/2006,both,bumi_other,22
Melaka,01/01/2007,both,bumi_other,18
Melaka,01/01/2008,both,bumi_other,17
Melaka,01/01/2009,both,bumi_other,14
Melaka,01/01/2010,both,bumi_other,25
Melaka,01/01/2011,both,bumi_other,27
Melaka,01/01/2012,both,bumi_other,20
Melaka,01/01/2013,both,bumi_other,34
Melaka,01/01/2014,both,bumi_other,20
Melaka,01/01/2015,both,bumi_other,31
Melaka,01/01/2016,both,bumi_other,24
Melaka,01/01/2017,both,bumi_other,31
Melaka,01/01/2018,both,bumi_other,20
Melaka,01/01/2019,both,bumi_other,28
Melaka,01/01/2020,both,bumi_other,26
Melaka,01/01/2021,both,bumi_other,37
Melaka,01/01/2022,both,bumi_other,25
Melaka,01/01/2023,both,bumi_other,31
Negeri Sembilan,01/01/2000,both,bumi_other,43
Negeri Sembilan,01/01/2001,both,bumi_other,48
Negeri Sembilan,01/01/2002,both,bumi_other,44
Negeri Sembilan,01/01/2003,both,bumi_other,57
Negeri Sembilan,01/01/2004,both,bumi_other,63
Negeri Sembilan,01/01/2005,both,bumi_other,53
Negeri Sembilan,01/01/2006,both,bumi_other,62
Negeri Sembilan,01/01/2007,both,bumi_other,63
Negeri Sembilan,01/01/2008,both,bumi_other,72
Negeri Sembilan,01/01/2009,both,bumi_other,84
Negeri Sembilan,01/01/2010,both,bumi_other,79
Negeri Sembilan,01/01/2011,both,bumi_other,71
Negeri Sembilan,01/01/2012,both,bumi_other,68
Negeri Sembilan,01/01/2013,both,bumi_other,77
Negeri Sembilan,01/01/2014,both,bumi_other,75
Negeri Sembilan,01/01/2015,both,bumi_other,72
Negeri Sembilan,01/01/2016,both,bumi_other,74
Negeri Sembilan,01/01/2017,both,bumi_other,110
Negeri Sembilan,01/01/2018,both,bumi_other,82
Negeri Sembilan,01/01/2019,both,bumi_other,89
Negeri Sembilan,01/01/2020,both,bumi_other,93
Negeri Sembilan,01/01/2021,both,bumi_other,119
Negeri Sembilan,01/01/2022,both,bumi_other,118
Negeri Sembilan,01/01/2023,both,bumi_other,112
Pahang,01/01/2000,both,bumi_other,250
Pahang,01/01/2001,both,bumi_other,305
Pahang,01/01/2002,both,bumi_other,311
Pahang,01/01/2003,both,bumi_other,334
Pahang,01/01/2004,both,bumi_other,339
Pahang,01/01/2005,both,bumi_other,338
Pahang,01/01/2006,both,bumi_other,361
Pahang,01/01/2007,both,bumi_other,360
Pahang,01/01/2008,both,bumi_other,382
Pahang,01/01/2009,both,bumi_other,409
Pahang,01/01/2010,both,bumi_other,395
Pahang,01/01/2011,both,bumi_other,381
Pahang,01/01/2012,both,bumi_other,421
Pahang,01/01/2013,both,bumi_other,430
Pahang,01/01/2014,both,bumi_other,444
Pahang,01/01/2015,both,bumi_other,445
Pahang,01/01/2016,both,bumi_other,452
Pahang,01/01/2017,both,bumi_other,436
Pahang,01/01/2018,both,bumi_other,467
Pahang,01/01/2019,both,bumi_other,446
Pahang,01/01/2020,both,bumi_other,393
Pahang,01/01/2021,both,bumi_other,483
Pahang,01/01/2022,both,bumi_other,533
Pahang,01/01/2023,both,bumi_other,514
Perak,01/01/2000,both,bumi_other,291
Perak,01/01/2001,both,bumi_other,283
Perak,01/01/2002,both,bumi_other,304
Perak,01/01/2003,both,bumi_other,304
Perak,01/01/2004,both,bumi_other,311
Perak,01/01/2005,both,bumi_other,355
Perak,01/01/2006,both,bumi_other,280
Perak,01/01/2007,both,bumi_other,287
Perak,01/01/2008,both,bumi_other,279
Perak,01/01/2009,both,bumi_other,381
Perak,01/01/2010,both,bumi_other,372
Perak,01/01/2011,both,bumi_other,347
Perak,01/01/2012,both,bumi_other,332
Perak,01/01/2013,both,bumi_other,334
Perak,01/01/2014,both,bumi_other,329
Perak,01/01/2015,both,bumi_other,335
Perak,01/01/2016,both,bumi_other,370
Perak,01/01/2017,both,bumi_other,370
Perak,01/01/2018,both,bumi_other,339
Perak,01/01/2019,both,bumi_other,360
Perak,01/01/2020,both,bumi_other,284
Perak,01/01/2021,both,bumi_other,474
Perak,01/01/2022,both,bumi_other,420
Perak,01/01/2023,both,bumi_other,410
Perlis,01/01/2000,both,bumi_other,0
Perlis,01/01/2001,both,bumi_other,0
Perlis,01/01/2002,both,bumi_other,0
Perlis,01/01/2003,both,bumi_other,1
Perlis,01/01/2004,both,bumi_other,1
Perlis,01/01/2005,both,bumi_other,2
Perlis,01/01/2006,both,bumi_other,2
Perlis,01/01/2007,both,bumi_other,2
Perlis,01/01/2008,both,bumi_other,3
Perlis,01/01/2009,both,bumi_other,4
Perlis,01/01/2010,both,bumi_other,0
Perlis,01/01/2011,both,bumi_other,1
Perlis,01/01/2012,both,bumi_other,3
Perlis,01/01/2013,both,bumi_other,1
Perlis,01/01/2014,both,bumi_other,3
Perlis,01/01/2015,both,bumi_other,2
Perlis,01/01/2016,both,bumi_other,1
Perlis,01/01/2017,both,bumi_other,2
Perlis,01/01/2018,both,bumi_other,2
Perlis,01/01/2019,both,bumi_other,3
Perlis,01/01/2020,both,bumi_other,0
Perlis,01/01/2021,both,bumi_other,1
Perlis,01/01/2022,both,bumi_other,0
Perlis,01/01/2023,both,bumi_other,0
Penang,01/01/2000,both,bumi_other,1
Penang,01/01/2001,both,bumi_other,3
Penang,01/01/2002,both,bumi_other,8
Penang,01/01/2003,both,bumi_other,6
Penang,01/01/2004,both,bumi_other,7
Penang,01/01/2005,both,bumi_other,6
Penang,01/01/2006,both,bumi_other,5
Penang,01/01/2007,both,bumi_other,6
Penang,01/01/2008,both,bumi_other,3
Penang,01/01/2009,both,bumi_other,14
Penang,01/01/2010,both,bumi_other,4
Penang,01/01/2011,both,bumi_other,6
Penang,01/01/2012,both,bumi_other,5
Penang,01/01/2013,both,bumi_other,6
Penang,01/01/2014,both,bumi_other,5
Penang,01/01/2015,both,bumi_other,4
Penang,01/01/2016,both,bumi_other,8
Penang,01/01/2017,both,bumi_other,4
Penang,01/01/2018,both,bumi_other,6
Penang,01/01/2019,both,bumi_other,11
Penang,01/01/2020,both,bumi_other,15
Penang,01/01/2021,both,bumi_other,18
Penang,01/01/2022,both,bumi_other,20
Penang,01/01/2023,both,bumi_other,17
Sabah,01/01/2000,both,bumi_other,3000
Sabah,01/01/2001,both,bumi_other,2970
Sabah,01/01/2002,both,bumi_other,3207
Sabah,01/01/2003,both,bumi_other,3382
Sabah,01/01/2004,both,bumi_other,3524
Sabah,01/01/2005,both,bumi_other,3979
Sabah,01/01/2006,both,bumi_other,4142
Sabah,01/01/2007,both,bumi_other,4398
Sabah,01/01/2008,both,bumi_other,4501
Sabah,01/01/2009,both,bumi_other,4658
Sabah,01/01/2010,both,bumi_other,4752
Sabah,01/01/2011,both,bumi_other,5050
Sabah,01/01/2012,both,bumi_other,5121
Sabah,01/01/2013,both,bumi_other,5194
Sabah,01/01/2014,both,bumi_other,7214
Sabah,01/01/2015,both,bumi_other,7406
Sabah,01/01/2016,both,bumi_other,8149
Sabah,01/01/2017,both,bumi_other,8686
Sabah,01/01/2018,both,bumi_other,8759
Sabah,01/01/2019,both,bumi_other,9216
Sabah,01/01/2020,both,bumi_other,9536
Sabah,01/01/2021,both,bumi_other,11771
Sabah,01/01/2022,both,bumi_other,11039
Sabah,01/01/2023,both,bumi_other,10564
Sarawak,01/01/2000,both,bumi_other,4262
Sarawak,01/01/2001,both,bumi_other,4730
Sarawak,01/01/2002,both,bumi_other,4519
Sarawak,01/01/2003,both,bumi_other,4784
Sarawak,01/01/2004,both,bumi_other,4872
Sarawak,01/01/2005,both,bumi_other,5106
Sarawak,01/01/2006,both,bumi_other,5372
Sarawak,01/01/2007,both,bumi_other,5341
Sarawak,01/01/2008,both,bumi_other,5663
Sarawak,01/01/2009,both,bumi_other,6035
Sarawak,01/01/2010,both,bumi_other,5457
Sarawak,01/01/2011,both,bumi_other,5942
Sarawak,01/01/2012,both,bumi_other,5936
Sarawak,01/01/2013,both,bumi_other,5969
Sarawak,01/01/2014,both,bumi_other,6047
Sarawak,01/01/2015,both,bumi_other,6458
Sarawak,01/01/2016,both,bumi_other,6727
Sarawak,01/01/2017,both,bumi_other,7013
Sarawak,01/01/2018,both,bumi_other,7362
Sarawak,01/01/2019,both,bumi_other,7498
Sarawak,01/01/2020,both,bumi_other,7451
Sarawak,01/01/2021,both,bumi_other,9529
Sarawak,01/01/2022,both,bumi_other,8858
Sarawak,01/01/2023,both,bumi_other,8529
Selangor,01/01/2000,both,bumi_other,88
Selangor,01/01/2001,both,bumi_other,86
Selangor,01/01/2002,both,bumi_other,90
Selangor,01/01/2003,both,bumi_other,127
Selangor,01/01/2004,both,bumi_other,125
Selangor,01/01/2005,both,bumi_other,116
Selangor,01/01/2006,both,bumi_other,128
Selangor,01/01/2007,both,bumi_other,141
Selangor,01/01/2008,both,bumi_other,171
Selangor,01/01/2009,both,bumi_other,151
Selangor,01/01/2010,both,bumi_other,170
Selangor,01/01/2011,both,bumi_other,189
Selangor,01/01/2012,both,bumi_other,191
Selangor,01/01/2013,both,bumi_other,187
Selangor,01/01/2014,both,bumi_other,196
Selangor,01/01/2015,both,bumi_other,193
Selangor,01/01/2016,both,bumi_other,241
Selangor,01/01/2017,both,bumi_other,226
Selangor,01/01/2018,both,bumi_other,248
Selangor,01/01/2019,both,bumi_other,258
Selangor,01/01/2020,both,bumi_other,254
Selangor,01/01/2021,both,bumi_other,490
Selangor,01/01/2022,both,bumi_other,319
Selangor,01/01/2023,both,bumi_other,366
Terengganu,01/01/2000,both,bumi_other,7
Terengganu,01/01/2001,both,bumi_other,8
Terengganu,01/01/2002,both,bumi_other,14
Terengganu,01/01/2003,both,bumi_other,8
Terengganu,01/01/2004,both,bumi_other,8
Terengganu,01/01/2005,both,bumi_other,13
Terengganu,01/01/2006,both,bumi_other,7
Terengganu,01/01/2007,both,bumi_other,15
Terengganu,01/01/2008,both,bumi_other,15
Terengganu,01/01/2009,both,bumi_other,12
Terengganu,01/01/2010,both,bumi_other,13
Terengganu,01/01/2011,both,bumi_other,6
Terengganu,01/01/2012,both,bumi_other,15
Terengganu,01/01/2013,both,bumi_other,14
Terengganu,01/01/2014,both,bumi_other,11
Terengganu,01/01/2015,both,bumi_other,8
Terengganu,01/01/2016,both,bumi_other,15
Terengganu,01/01/2017,both,bumi_other,14
Terengganu,01/01/2018,both,bumi_other,10
Terengganu,01/01/2019,both,bumi_other,11
Terengganu,01/01/2020,both,bumi_other,12
Terengganu,01/01/2021,both,bumi_other,12
Terengganu,01/01/2022,both,bumi_other,13
Terengganu,01/01/2023,both,bumi_other,16
Kuala Lumpur,01/01/2000,both,bumi_other,18
Kuala Lumpur,01/01/2001,both,bumi_other,13
Kuala Lumpur,01/01/2002,both,bumi_other,14
Kuala Lumpur,01/01/2003,both,bumi_other,17
Kuala Lumpur,01/01/2004,both,bumi_other,18
Kuala Lumpur,01/01/2005,both,bumi_other,16
Kuala Lumpur,01/01/2006,both,bumi_other,14
Kuala Lumpur,01/01/2007,both,bumi_other,26
Kuala Lumpur,01/01/2008,both,bumi_other,27
Kuala Lumpur,01/01/2009,both,bumi_other,25
Kuala Lumpur,01/01/2010,both,bumi_other,28
Kuala Lumpur,01/01/2011,both,bumi_other,37
Kuala Lumpur,01/01/2012,both,bumi_other,35
Kuala Lumpur,01/01/2013,both,bumi_other,54
Kuala Lumpur,01/01/2014,both,bumi_other,42
Kuala Lumpur,01/01/2015,both,bumi_other,38
Kuala Lumpur,01/01/2016,both,bumi_other,45
Kuala Lumpur,01/01/2017,both,bumi_other,42
Kuala Lumpur,01/01/2018,both,bumi_other,45
Kuala Lumpur,01/01/2019,both,bumi_other,47
Kuala Lumpur,01/01/2020,both,bumi_other,44
Kuala Lumpur,01/01/2021,both,bumi_other,93
Kuala Lumpur,01/01/2022,both,bumi_other,50
Kuala Lumpur,01/01/2023,both,bumi_other,62
Labuan,01/01/2000,both,bumi_other,41
Labuan,01/01/2001,both,bumi_other,52
Labuan,01/01/2002,both,bumi_other,48
Labuan,01/01/2003,both,bumi_other,64
Labuan,01/01/2004,both,bumi_other,50
Labuan,01/01/2005,both,bumi_other,58
Labuan,01/01/2006,both,bumi_other,46
Labuan,01/01/2007,both,bumi_other,66
Labuan,01/01/2008,both,bumi_other,74
Labuan,01/01/2009,both,bumi_other,75
Labuan,01/01/2010,both,bumi_other,72
Labuan,01/01/2011,both,bumi_other,65
Labuan,01/01/2012,both,bumi_other,64
Labuan,01/01/2013,both,bumi_other,70
Labuan,01/01/2014,both,bumi_other,91
Labuan,01/01/2015,both,bumi_other,78
Labuan,01/01/2016,both,bumi_other,87
Labuan,01/01/2017,both,bumi_other,81
Labuan,01/01/2018,both,bumi_other,84
Labuan,01/01/2019,both,bumi_other,97
Labuan,01/01/2020,both,bumi_other,89
Labuan,01/01/2021,both,bumi_other,144
Labuan,01/01/2022,both,bumi_other,122
Labuan,01/01/2023,both,bumi_other,93
Putrajaya,01/01/2010,both,bumi_other,0
Putrajaya,01/01/2011,both,bumi_other,3
Putrajaya,01/01/2012,both,bumi_other,0
Putrajaya,01/01/2013,both,bumi_other,3
Putrajaya,01/01/2014,both,bumi_other,1
